fid,frac,n_total,mean_act,modal,top_words,bucket,cluster,dist_to_centroid,label
82,0.3,50,1.537,to,"['to', 'represented', 'represented', 'have', 'and', 'to', 'is', 'and', 'and', 'to']",q3,6,0.4098809992317756,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
92,0.3,50,1.516,matter,"['matter', 'into', 'had', 'had', 'into', 'matter', 'had', 'passenger', 'whose', 'matter']",q3,0,0.34806095744481064,noisy grab-bag: course-content/customer-service prose
98,0.4,28,1.583,hurricane,"['category', 'category', 'hurricane', 'classified', 'provider', 'hurricane', 'provider', 'hurricane', 'provider', 'hurricane']",q3,5,0.38307326781181006,'various/former/latter' comparison words + archaic-biblical repetition register
118,0.2,50,5.019,antigens,"['stupas', 'cesarean', 'antigens', 'grammars', 'wastes', 'corticothalamic', 'semaphores', 'suites', 'aneurysms', 'antigens']",q3,10,0.34010176562056477,noisy grab-bag: gardening/agriculture + medical/technical mix
152,0.3,50,1.429,m,"['q', 'm', '-', 'previous', 'm', 'previous', 'm', 'south', '12']",q3,5,0.3390574683402144,'various/former/latter' comparison words + archaic-biblical repetition register
155,0.3,50,5.787,comments,"['opinion', 'to', 'comments', 'comment', 'comment', 'opinions', 'comments', 'comments', 'feedback', 'feedback']",q3,4,0.45036572507993433,pure determiner/preposition feature (a/the/to) — no topical theme
184,0.2,44,1.451,workspace,"['workspace', 'workspace', 'working', 'expedition', 'guide', 'configuration', 'session', 'workstation', 'workshop', 'workflow']",q3,3,0.35764747750682446,'runtime'/'ages' technical-config vocabulary — mixed exam/legal/tech register
195,0.1,50,4.382,substantial,"['substantial', 'destroyed', 'brute', 'head', 'workload', 'heads', 'responsible', 'catastrophic', 'load', 'massive']",q3,11,0.3287394770657375,'mission' statement/brand vocabulary + noisy tech/code grab-bag
222,0.2,50,5.219,memory,"['memory', 'between', 'social', 'between', 'memory', 'spaces', 'below', 'side', 'side', 'social']",q3,10,0.3519458809032266,noisy grab-bag: gardening/agriculture + medical/technical mix
223,0.2,50,5.162,risk,"['comfort', 'intended', 'extensive', 'risk', 'present', 'fact', 'mean', 'dialogue', 'mean', 'risk']",q3,9,0.3152244284679514,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
274,0.3,50,1.463,another,"['another', 'written', 'a', 'another', 'fourth', 'another', 'last', 'heaven', 'smaller', 'silence']",q3,6,0.34498810400083874,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
281,0.3,50,5.323,solution,"['solution', 'complex', 'performed', 'performed', 'server', 'digits', 'solution', 'solution', 'perform', 'digits']",q3,10,0.3809625291935907,noisy grab-bag: gardening/agriculture + medical/technical mix
293,0.3,50,4.671,to,"['be', 'should', 'we', 'need', 'to', 'be', 'need', 'you', 'to', 'to']",q3,4,0.38378437384283215,pure determiner/preposition feature (a/the/to) — no topical theme
299,0.4,50,1.541,><,"['><', '><', 'and', '><', '10', '([', 'came', 'his', 'he', '><']",q3,1,0.4302686177463867,content-marketing 'read more/learn more' call-to-action vocabulary
319,0.2,50,1.503,'s,"['girls', 'to', '12', 'hole', 'man', ""'s"", ""'s"", 'below', 's', 'participating']",q3,2,0.3370695613992514,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
328,0.3,50,1.417,second,"['second', 'latter', 'second', 'worse', 'about', 'first', 'second', 'better', 'novelist', 'material']",q3,6,0.4095849746123626,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
331,0.3,50,1.571,especially,"['calls', '&', 'called', 'especially', '&', 'case', 'especially', 'furthermore', 'especially', 'escaped']",q3,2,0.40458442293921754,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
335,0.3,50,4.853,-,"['-', '-', '-']",q3,12,0.3730741169844502,paragraph-break whitespace before named-entity or numbered-list intro
343,0.4,50,2.312,have,"['have', 'have', 'have', 'have', 'rather', 'that', 'that', 'rather', 'that', 'that']",q3,4,0.5494925013608599,pure determiner/preposition feature (a/the/to) — no topical theme
364,0.3,50,1.601,sort,"['job', 'it', 'upon', 'sort', 'at', 'myth', 'sort', 'sort', 'unity', 'scheme']",q3,7,0.34693156518013696,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
365,0.1,50,4.424,value,"['value', 'meanings', 'chat', 'pain', '20', 'neighbor', 'one', 'simulation', 'equals', 'realize']",q3,11,0.303516053530485,'mission' statement/brand vocabulary + noisy tech/code grab-bag
367,0.2,50,1.394,held,"['opened', 'held', 'nowhere', '&', 'disagreed', 'were', 'seeking', 'knew', 'since', 'held']",q3,7,0.3665338896430317,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
414,0.2,50,1.423,'s,"['ago', 'image', 'et', 'damage', ""'s"", ""'s"", 'younger', 'rest', 'do', 'and']",q3,6,0.29223278661630425,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
422,0.3,50,5.647,leader,"['leaders', 'example', 'leader', 'goals', 'takeaways', 'leader', 'leader', 'leaders', 'advantages', 'heroes']",q3,11,0.36588372247308587,'mission' statement/brand vocabulary + noisy tech/code grab-bag
424,0.3,50,1.63,other,"['there', 'other', 'moved', 'came', 'they', 'been', 'a', 'last', 'other', 'other']",q3,6,0.3492188339564862,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
433,0.0,50,5.703,,[],q3,12,0.4138963551230959,paragraph-break whitespace before named-entity or numbered-list intro
435,0.2,50,4.412,of,"['to', 'liking', 'the', 'of', 'find', 'of', '-', '-', 'like', 'praised']",q3,4,0.3223518759235862,pure determiner/preposition feature (a/the/to) — no topical theme
450,0.2,50,5.543,column,"['column', 'column', 'principles', 'essay', 'magnitude', 'essay', 'factors', 'median', 'motions', 'median']",q3,9,0.37023919023786644,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
456,0.2,50,1.397,instruction,"['eu', 'international', 'instruction', 'individuals', 'optical', 'recipient', 'objective', 'the', 'environmental', 'instruction']",q3,3,0.3490931094383503,'runtime'/'ages' technical-config vocabulary — mixed exam/legal/tech register
459,0.3,50,1.458,thing,"['men', 'thing', 'thing', 'n', 'visitors', 'until', 'thing', '00', '10', 'a']",q3,6,0.3501719740333146,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
499,0.2,50,5.539,almost,"['hours', 'almost', 'operator', 'affected', 'twin', 'method', 'almost', '==', 'advantages', 'boost']",q3,10,0.36137896396161495,noisy grab-bag: gardening/agriculture + medical/technical mix
501,0.3,50,1.834,walks,"['walks', 'distributor', 'reader', 'reader', 'walks', 'ceremony', 'institution', 'impressed', 'walks', 'walked']",q3,2,0.33931655985531994,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
504,0.3,50,5.733,âģ¢,"['ã¢', 'ã¢', 'âģ¤', 'âģ¢', 'âĵ', 'âģ£', 'âģ¢', 'âĵ', 'âģ£', 'âģ¢']",q3,11,0.5376631962182784,'mission' statement/brand vocabulary + noisy tech/code grab-bag
525,0.2,50,1.389,.,"['in', '.', 'one', 'mid', '.', 'first', 'features', 'a', 'td', 'latest']",q3,6,0.3001201967665771,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
543,0.1,50,1.456,most,"['most', 'began', 'beginning', 'dynamic', 'to', 'outset', 'problem', 'surrounding', 'grounds', '),']",q3,2,0.34390377228839153,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
561,0.1,50,1.399,known,"['known', 'functions', 'with', 'lived', 'years', 'had', 'formerly', 'were', 'who']",q3,2,0.34007715761600155,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
589,0.1,50,4.111,at,"['at', 'crucial', 'perfect', 'becoming', 'critical', 'there', 'actually', 'maternity', 'way', 'longer']",q3,12,0.3749964376528553,paragraph-break whitespace before named-entity or numbered-list intro
606,0.4,50,5.04,the,"[""'re"", 'the', 'a', 'the', 'the', 'the', 'a', 'a', '.', 'a']",q3,4,0.3909146033354798,pure determiner/preposition feature (a/the/to) — no topical theme
651,0.2,50,5.627,legal,"['legal', 'their', 'human', 'their', 'human', 's', 'its', 'legal', 'user', 'personal']",q3,11,0.38113274502630873,'mission' statement/brand vocabulary + noisy tech/code grab-bag
654,0.2,50,1.382,relation,"['relation', 'dependence', 'relation', 'finish', ""''"", 'equivalent', 'attached', 'equivalent', 'respect', 'index']",q3,2,0.37353598515815684,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
669,0.1,50,5.319,120,"['120', 'box', 'labs', 'hunt', 'motor', 'ii', 'walters', 'at', 'bo', 'mask']",q3,1,0.41998026675730604,content-marketing 'read more/learn more' call-to-action vocabulary
684,0.3,50,5.779,activity,"['interactions', 'friction', 'force', 'activity', 'impact', 'input', 'input', 'activity', 'force', 'activity']",q3,9,0.31691902441911524,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
701,0.2,50,5.089,section,"['forms', 'scenario', 'section', 'tissue', 'neo', 'f', 'section', 'predicate', 'f', 'articles']",q3,11,0.36740332605943793,'mission' statement/brand vocabulary + noisy tech/code grab-bag
745,0.3,50,1.379,-,"['-', '-', 'paid', 'administration', 'all', 'the', '>', 'administrative', '-', 'legacies']",q3,0,0.3109724775307872,noisy grab-bag: course-content/customer-service prose
766,0.2,50,1.727,latter,"['other', 'latter', 'former', 'totality', 'latter', 'whole', 'second', 'namely', 'second', 'former']",q3,5,0.380535868307988,'various/former/latter' comparison words + archaic-biblical repetition register
787,0.1,50,5.796,common,"['common', 'capability', 'variance', 'constant', 'infrastructure', 'center', 'identity', 'allied', 'three', 'issue']",q3,9,0.3384419719314681,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
788,0.2,50,4.94,",","[',', 'behind', 'and', 'around', 'in', 'and', 'associated', ',', 'behind', 'involved']",q3,4,0.4020052757177912,pure determiner/preposition feature (a/the/to) — no topical theme
797,0.2,50,1.622,human,"['it', 'there', 'their', 'shopping', 'human', 'reciprocal', 'has', 'a', 'human', 'those']",q3,4,0.31628688665301125,pure determiner/preposition feature (a/the/to) — no topical theme
810,0.2,50,3.141,mission,"['mission', 'the', 'mission', 'one', 'devices', 'one', 'weight', 'evidence', 'principles', 'initiative']",q3,11,0.2964631626117313,'mission' statement/brand vocabulary + noisy tech/code grab-bag
819,0.2,50,1.509,in,"['enthusiasts', 'in', 'into', 'campaign', 'software', 'in', 'latest', 'kingdom', 'into', 'baltimore']",q3,7,0.300751834540284,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
820,0.2,50,1.379,so,"['closer', 'from', 'same', 'so', 'said', 'more', 'so', 'thing', 'shows', 'went']",q3,7,0.331142212220262,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
857,0.3,50,1.461,equals,"['equals', 'accompanied', 'equals', 'looks', 'monthly', 'equals', 'divided', 'sounds', 'looks', 'looks']",q3,13,0.40502403324304526,"noisy grab-bag, no consistent theme"
859,0.2,50,1.7,004,"['002', '004', '004', '005', '015', '009', '028', '023', '021', '032']",q3,8,0.07444273423787011,"sequential filename/index numbering (e.g. file_004, nba-2k14_021)"
870,0.2,50,1.392,after,"['bath', '[', 'after', 'what', 'their', 'after', 'more', 'run', 'recipient', 'further']",q3,2,0.34967654123714564,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
871,0.1,50,4.863,moist,"['moist', 'local', 'temperature', 'adhere', 'developing', 'carried', 'personal', 'accurate', 'detail', 'how']",q3,10,0.307907060144057,noisy grab-bag: gardening/agriculture + medical/technical mix
872,0.2,50,1.425,were,"['were', 'hash', 'them', 'grace', 'were', 'somewhere', 'human', '100', 'the', 'soft']",q3,5,0.3106041172562034,'various/former/latter' comparison words + archaic-biblical repetition register
917,0.3,50,1.443,and,"['and', 'half', 'and', 'parking', 'get', 'true', 'his', 'perfect', 'and', 'perfect']",q3,6,0.3966188116518393,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
955,0.4,50,5.241,day,"['downtime', 'days', 'days', 'iteration', 'daily', 'day', 'day', 'day', 'day', 'through']",q3,11,0.40565503011652043,'mission' statement/brand vocabulary + noisy tech/code grab-bag
965,0.3,50,4.66,state,"['states', 'states', 'state', 'explain', 'state', 'state', 'aggregations', 'annotated', '->', 'annihilate']",q3,10,0.4001112313102499,noisy grab-bag: gardening/agriculture + medical/technical mix
988,0.2,50,1.407,/>,"['provision', 'one', 'some', '%)', 'those', '/>', 'np', 'concentrations', '/>', 'regardless']",q3,11,0.39082532223292843,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1001,0.4,50,1.397,use,"['use', 'use', 'sense', 'scale', 'used', 'used', 'use', 'man', 'use', 'scan']",q3,7,0.31777262536100565,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
1008,0.2,50,1.515,guys,"['guys', 'close', 'ways', 'straight', 'its', 'current', 'neighbor', 'said', 'guys', '`']",q3,13,0.29834025434270317,"noisy grab-bag, no consistent theme"
1016,0.3,50,1.38,an,"['had', 'considered', 'religions', 'an', 'an', '?"".', 'has', 'has', 'religions', 'an']",q3,2,0.37896674279035786,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
1034,0.2,50,4.816,otherwise,"['otherwise', 'otherwise', 'poor', 'course', 'carefully', 'int', 'clean', 'program', 'even', 'program']",q3,11,0.34741940600350857,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1051,0.3,50,4.734,review,"['zip', 'review', 'review', 'javascript', 'jump', 'zip', '\\""', 'pip', 'review', 'javascript']",q3,10,0.36562198325872236,noisy grab-bag: gardening/agriculture + medical/technical mix
1103,0.4,50,1.397,trying,"['how', 'trying', 'trying', 'not', 'out', 'trying', 'try', '--', ""'"", 'trying']",q3,4,0.4242503920820766,pure determiner/preposition feature (a/the/to) — no topical theme
1117,0.1,50,3.3,021,"['021', '002', '027', '018', '028', '023', '015', '005', '004', '009']",q3,8,0.07444273423787011,"sequential filename/index numbering (e.g. file_004, nba-2k14_021)"
1125,0.2,50,5.582,work,"['functions', 'worked', 'been', 'were', 'properly', 'work', 'work', 'correctly', 'works', 'works']",q3,4,0.4034333373638596,pure determiner/preposition feature (a/the/to) — no topical theme
1170,0.3,50,4.76,place,"['override', 'defaults', 'place', 'take', 'put', 'take', 'place', 'application', 'take', 'place']",q3,11,0.3792369760753564,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1182,0.3,50,1.474,units,"['mother', 'units', 'holiday', 'units', 'universities', 'services', 'meetings', 'existing', 'mean', 'units']",q3,0,0.2999345762002166,noisy grab-bag: course-content/customer-service prose
1185,0.3,50,4.406,explain,"['explain', 'explain', 'development', 'explain', 'applications', 'break', 'developer', 'development', 'elaborate', 'followed']",q3,11,0.37729803289696784,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1190,0.2,50,3.133,65,"['62', '74', '81', '65', '15', '61', '65', '78', '10', '78']",q3,11,0.7236969805677957,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1197,0.2,50,1.572,and,"['and', '122', 'associated', "".'"", '.', 'address', '.', 'il', 'latter', 'and']",q3,5,0.32677928048353594,'various/former/latter' comparison words + archaic-biblical repetition register
1208,0.3,50,1.491,gears,"['gears', 'gears', 'another', 'areas', 'gear', 'weapons', 'feelings', 'gears', 'given', 'give']",q3,3,0.3285669904213747,'runtime'/'ages' technical-config vocabulary — mixed exam/legal/tech register
1215,0.2,50,1.418,unique,"['have', 'unique', 'unique', 'their', 'this', 'aren', ""['"", 'theirs', 'this', 'no']",q3,11,0.39594478400850597,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1233,0.3,50,1.716,ensuring,"['sure', 'others', 'measures', 'ensuring', 'sure', 'people', 'measures', 'ensuring', 'ensuring', 'us']",q3,0,0.34602381647788655,noisy grab-bag: course-content/customer-service prose
1236,0.2,50,1.583,various,"['various', 'highway', 'various', 'hemisphere', '-', 'aspect', 'former', 'component', 'hemisphere', 'unit']",q3,5,0.2856527760538739,'various/former/latter' comparison words + archaic-biblical repetition register
1244,0.3,50,1.462,while,"['while', 'goodbye', 'leave', ""'s"", 'while', 'rid', 'points', 'of', 'grade', 'while']",q3,2,0.321776048152476,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
1265,0.3,50,4.838,system,"['security', 'system', 'systems', 'applicable', 'systems', 'systems', 'applicable', 'system', 'system', 'units']",q3,9,0.3517534132793271,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
1277,0.4,26,1.481,â»,"['â»', 'â»', 'â»', 'â»', '*', '*/', '==', '3', '*', '*']",q3,1,0.6262905649960863,content-marketing 'read more/learn more' call-to-action vocabulary
1308,0.4,50,4.527,c,"['class', 'c', 'c', 'cases', 'c', 'request', 'c', 'call', 'class', 'class']",q3,9,0.418452768370121,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
1332,0.4,50,5.106,",","['%', 'same', ',', ',', ',', ',', 'highest', '2', '1997', '2007']",q3,5,0.43464591005261316,'various/former/latter' comparison words + archaic-biblical repetition register
1359,0.2,50,4.635,you,"['in', 'you', 'you', 'decided', 'deciding', 'interested', 'diehard', 'and', 'still', 'and']",q3,1,0.4047739445956985,content-marketing 'read more/learn more' call-to-action vocabulary
1367,0.4,50,5.111,situation,"['source', 'occasion', 'situation', 'situation', 'occasion', 'situation', 'situation', 'feels', 'topic', 'conditions']",q3,9,0.3357426834806249,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
1374,0.2,50,1.58,mind,"['mind', '--', 'give', '--', 'non', 'mind', '\\(\\', '$\\', 'the', 'clock']",q3,13,0.3226414290877242,"noisy grab-bag, no consistent theme"
1375,0.2,50,4.983,served,"['served', 'very', 'compared', 'account', 'covered', 'under', 'served', 'covered', 'compared', 'being']",q3,11,0.3610929390454328,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1378,0.3,50,1.603,yeah,"['wants', 'desires', 'cache', 'others', 'yeah', 'a', 'craving', 'yeah', 'yeah', 'combination']",q3,2,0.3697717192510205,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
1386,0.2,50,1.401,had,"['had', 'isbn', 'had', 'an', 'anywhere', 'april', 'and', 'would', 'is', 'isbn']",q3,2,0.3779438217996248,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
1389,0.1,50,1.411,cutting,"['cutting', 'care', 'vital', 'you', 'ethos', 'civilization', 'healthy', 'city', 'stature', 'their']",q3,0,0.282010265750572,noisy grab-bag: course-content/customer-service prose
1394,0.2,50,3.425,encompasses,"['encompasses', 'enhances', 'comprises', 'consists', 'sums', 'constituting', 'underscores', 'encompasses', 'extends', 'comprises']",q3,3,0.4039757618868967,'runtime'/'ages' technical-config vocabulary — mixed exam/legal/tech register
1446,0.2,50,1.447,ages,"['ages', 'runtime', 'runtime', 'expires', 'ages', 'careers', 'tha', 'delivers', 'our', 'corresponding']",q3,3,0.27847625523812675,'runtime'/'ages' technical-config vocabulary — mixed exam/legal/tech register
1483,0.3,50,1.558,multiple,"['multiple', 'multiple', 'poor', 'distances', 'multiple', 'spectrum', 'quantity', 'after', 'quantity', 'distributing']",q3,0,0.3557437164256052,noisy grab-bag: course-content/customer-service prose
1510,0.4,50,4.988,a,"['the', 'is', 'a', 'just', 'the', 'a', 'something', 'a', 'offer', 'a']",q3,4,0.3460909193787552,pure determiner/preposition feature (a/the/to) — no topical theme
1521,0.3,50,5.614,the,"['the', 'did', '-', '-', 'q', 'the', '-', 'the', 'a', 'a']",q3,4,0.4186837415660621,pure determiner/preposition feature (a/the/to) — no topical theme
1541,0.4,50,4.794,><,"['><', '><', '><', '><', 'very', 'very', 'least', 'meter', 'very', 'grade']",q3,11,0.5129608648745394,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1581,0.2,50,1.571,account,"['most', 'anytime', 'account', 'notice', 'something', 'around', 'account', 'about', 'usual']",q3,6,0.346850862208005,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
1582,0.3,50,1.576,very,"['take', 'very', 'very', 'so', 'very', 'while', 'their', 'their', 'room', 'cutting']",q3,7,0.34360601476722885,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
1610,0.3,50,1.563,$\,"['parts', 'parts', '$\\', '$\\', 'sometimes', '$\\', 'and', '%', '%', '-']",q3,7,0.36116029242486974,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
1638,0.2,50,5.565,classic,"['designer', '**', 'creative', 'classic', 'designers', 'classic', 'persona', 'creativity', 'target', 'tenth']",q3,11,0.3351475261685209,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1641,0.2,50,3.577,most,"['most', 'part', 'failed', 'to', 'most', 'themselves', 'a', 'yourself', 'carry', 'a']",q3,4,0.32202792832783883,pure determiner/preposition feature (a/the/to) — no topical theme
1642,0.3,50,5.594,designer,"['designers', 'design', 'designer', 'write', 'designer', 'designed', 'essay', 'f', 'design', 'designer']",q3,10,0.38183800689174824,noisy grab-bag: gardening/agriculture + medical/technical mix
1648,0.4,50,5.133,point,"['pole', 'receiver', 'points', 'point', 'point', 'content', 'point', 'point', 'source', 'points']",q3,9,0.3418698410347789,"technical-systems vocabulary (controller, infrastructure, technology, vulnerabilities)"
1652,0.4,50,3.929,his,"['his', 'his', 'a', 'your', 'a', 'his', 'her', 'a', 'one', 'his']",q3,4,0.42892316752358267,pure determiner/preposition feature (a/the/to) — no topical theme
1673,0.2,50,4.32,sixty,"['sixty', 'fifty', 'sixty', 'forty', 'twenty', 'seventy', 'twenty', 'thirty', 'forty', 'eighty']",q3,10,0.6256254139295628,noisy grab-bag: gardening/agriculture + medical/technical mix
1682,0.0,50,5.719,,[],q3,12,0.40302581378055824,paragraph-break whitespace before named-entity or numbered-list intro
1688,0.4,50,4.026,social,"['social', 'social', 'social', 'urban', 'socio', 'community', 'communities', 'social', 'community', 'urban']",q3,10,0.365328281179042,noisy grab-bag: gardening/agriculture + medical/technical mix
1698,0.3,50,5.419,deciding,"['predictions', 'decide', 'predicted', 'deciding', 'known', 'decisions', 'deciding', 'decisions', 'deciding', 'prediction']",q3,11,0.39650674029093774,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1703,0.3,50,5.126,*/,"['measured', '*/', 'basis', '*/', 'v', '*/', 'v', 'week', 'q', 'course']",q3,11,0.41438060610401806,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1738,0.2,50,1.393,little,"['{', 'way', 'need', '}', 'a', 'little', 'needed', 'little', 'his', 'pain']",q3,13,0.3446454136223908,"noisy grab-bag, no consistent theme"
1748,0.4,21,1.382,expectancy,"['expectancy', 'expectancy', 'expectancy', 'backs', 'ratio', 'assets', 'expectancy', 'outcomes', 'safety']",q3,7,0.34299865873041135,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
1763,0.4,50,1.558,"""""""","['""""""', 'is', 'is', '""""""', '""""""', 'is', ',', 'is', '``', '""""""']",q3,4,0.5583269062573913,pure determiner/preposition feature (a/the/to) — no topical theme
1765,0.2,50,1.442,such,"['%,', 'such', '%)', '=', '%)', 'physically', 'physical', 'thinking', 'lived', 'such']",q3,5,0.3641013310119978,'various/former/latter' comparison words + archaic-biblical repetition register
1798,0.2,50,1.411,players,"['),', 'includes', 'in', 'one', 'above', 'players', 'wants', 'instructor', 'persons', 'players']",q3,0,0.2559489611045829,noisy grab-bag: course-content/customer-service prose
1807,0.0,50,2.983,,[],q3,12,0.4365003637792938,paragraph-break whitespace before named-entity or numbered-list intro
1816,0.4,50,4.74,benefits,"['benefit', 'benefit', 'gets', 'benefits', 'benefits', 'life', 'benefits', 'get', 'benefits', 'perks']",q3,2,0.3894739354743614,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
1871,0.3,50,1.467,the,"['that', 'f', '77', 'the', 'the', '-', 'in', 'by', 'por', 'the']",q3,1,0.3754825365204135,content-marketing 'read more/learn more' call-to-action vocabulary
1893,0.3,50,1.569,backgrounds,"['landlords', 'backgrounds', 'backgrounds', 'communities', 'vs', 'nothing', 'against', 'backgrounds', 'somebody', 'without']",q3,2,0.3035073062472327,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
1901,0.2,50,1.871,took,"['era', 'age', 'took', 'took', 'journey', '.', 'history', 'place', 'living', 'way']",q3,2,0.31596615288823804,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
1904,0.2,50,1.389,the,"['the', 'modulation', 'team', 'molecular', 'association', 'and', 'radiation', 'baptist', 'the', 'convention']",q3,5,0.3615737899587123,'various/former/latter' comparison words + archaic-biblical repetition register
1910,0.0,50,1.841,,[],q3,12,0.39057026907163483,paragraph-break whitespace before named-entity or numbered-list intro
1917,0.2,50,1.45,moment,"['never', 'moment', 'freedom', 'others', 'others', 'clock', 'other', 'self', 'moment', 'self']",q3,11,0.39241432250210667,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1920,0.3,50,4.405,into,"[',', 'be', 'a', 'into', 'and', 'into', 'to', 'into', 'as', 'is']",q3,4,0.32445216811638156,pure determiner/preposition feature (a/the/to) — no topical theme
1931,0.3,50,1.394,this,"['surpassed', 'races', 'achieved', 'acquired', 'this', 'this', 'produced', 'seen', 'this', 'released']",q3,1,0.35481789064295227,content-marketing 'read more/learn more' call-to-action vocabulary
1937,0.2,50,1.492,people,"['available', 'people', 'people', 'playing', 'your', 'person', 'person', 'that', 'it', 'someone']",q3,7,0.31694750607592376,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
1958,0.0,50,1.985,,[],q3,12,0.3725221485793756,paragraph-break whitespace before named-entity or numbered-list intro
1968,0.3,50,5.273,discount,"['free', 'discount', 'off', 'discounts', 'free', 'bonus', 'discount', 'discounts', 'bonus', 'discount']",q3,11,0.3963225006502715,'mission' statement/brand vocabulary + noisy tech/code grab-bag
1974,0.4,50,1.648,have,"['have', 'things', 'things', 'want', 'have', 'have', 'configure', 'kinds', 'have', 'that']",q3,13,0.3031036758330575,"noisy grab-bag, no consistent theme"
1988,0.2,50,1.667,those,"['them', 'their', 'those', '-', 'people', 'those', 'that', 'when', 'her', 'events']",q3,7,0.29263117170192304,noisy grab-bag: demographic/health stats + brand-campaign vocabulary
1992,0.3,50,5.475,looking,"['seeking', 'looking', 'seeking', 'searching', 'search', 'looking', 'reaching', 'looking', 'seek', 'look']",q3,11,0.48309054914228644,'mission' statement/brand vocabulary + noisy tech/code grab-bag
2003,0.2,50,1.391,0,"['0', 'second', '0', 'side', 'secondly', '`', 'bottom', '`', 'secondly', 'second']",q3,1,0.4048117445184972,content-marketing 'read more/learn more' call-to-action vocabulary
2006,0.2,50,1.538,administrator,"['bigger', 'administrator', 'manager', 'coordinator', 'administrator', 'lateral', 'administrators', 'plaintiff', 'associate', 'partner']",q3,0,0.354479178898719,noisy grab-bag: course-content/customer-service prose
2030,0.2,50,1.689,task,"['prevent', 'need', 'task', 'devices', 'respect', 'till', 'task', 'uk', 'producers', 'ethnicities']",q3,0,0.26896363528602063,noisy grab-bag: course-content/customer-service prose
2052,0.3,50,1.535,are,"['yourself', 'and', 'as', 'your', 'as', 'are', 'are', 'yourself', 'are', 'most']",q3,13,0.33925617949200654,"noisy grab-bag, no consistent theme"
2055,0.3,50,1.511,fruition,"['fruition', 'fruition', 'fruition', 'to', 'pronounced', 'happen', 'pronounce', 'to', 'he', 'trust']",q3,6,0.37639341720440816,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
2098,0.2,50,1.403,procedure,"['trillion', 'nausea', 'procedure', 'procedure', 'terms', 'system', 'system', 'smallest', 'suspicion', 'methodology']",q3,2,0.4197873991485505,'from all walks of life' idiom + demographic 'backgrounds' vocabulary
2099,0.1,50,1.57,bury,['bury'],q3,12,0.3440248277687446,paragraph-break whitespace before named-entity or numbered-list intro
2139,0.2,50,1.569,feel,"['think', 'feel', 'cause', 'way', 'feel', '%.', 'we', 'hours', 'sec', '/']",q3,6,0.29061543755437325,"'feel' verb family (feel helpless, feel that way) — subjective-experience prose"
