fid,frac,n_total,mean_act,modal,top_words,bucket,cluster,dist_to_centroid,label
766,0.2,50,1.763,latter,"['latter', 'namely', 'ceremony', 'other', 'latter', 'banquet', 'thousands', 'personalities', 'whole', 'side']",q3,5,0.37208572391530037,"noisy grab-bag, no consistent theme"
797,0.4,18,1.763,top,"['better', 'better', 'top', 'better', 'top', 'top', 'hang', 'top', 'hang', 'upper']",q3,3,0.5684211366843178,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
819,0.2,50,1.546,ones,"['ones', 'ones', 'â·', 'â·', 'i', 'goers', 'the', 'its', 'people', 'goes']",q3,7,0.38341236389040984,noisy grab-bag: news/energy-industry reporting
828,0.1,50,1.438,-,"['-', 'exceed', 'another', 'the', ',', 'dealt', 'deals', 'belonged', 'a', 'page']",q3,5,0.37230881228218893,"noisy grab-bag, no consistent theme"
900,0.2,50,1.535,wearer,"['thing', 'resume', 'chuckle', 'wearer', 'another', 'master', 'wearer', 'clarity', 'sprite', 'duration']",q3,5,0.3352745967165902,"noisy grab-bag, no consistent theme"
940,0.2,25,2.082,weeks,"['weeks', 'weeks', 'modified', 'viewers']",q3,7,0.5355313564346021,noisy grab-bag: news/energy-industry reporting
949,0.4,50,1.666,before,"['th', 'th', 'before', 'before', 'before', 'looking', 'th', 'looking', 'year', 'before']",q3,12,0.37777631849879373,'not just X' emphatic-negation construction + noisy grab-bag
971,0.3,50,5.145,digit,"['finite', 'digit', 'digits', 'feet', 'degrees', 'perimeter', 'digit', 'fiber', 'decimal', 'digit']",q3,2,0.40497065239825153,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
984,0.2,37,1.466,e,"['mas', 'e', 'te', 'como', 'e', 'do', 'tem', 'went', 'os', 'ã©']",q3,9,0.45454367508013815,"archaic subjunctive/biblical register ('had it not been for thee', 'thou shall') + generic 'section' web-copy"
1003,0.4,50,1.77,"""","[""'"", '""', ']', '""', '""', ']', ']', ""'s"", '""', ']']",q3,9,0.4057802324174231,"archaic subjunctive/biblical register ('had it not been for thee', 'thou shall') + generic 'section' web-copy"
1018,0.2,50,5.057,concept,"['restart', 'concept', 'surface', 'concept', 'hz', 'integers', 'stupid', 'surface', 'even', 'minute']",q3,2,0.36550915914425564,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1021,0.3,50,1.614,refresh,"['refresh', 'refresh', 'existence', 'your', 'existence', 'existence', 'curriculum', 'appealed', 'refresh', 'ego']",q3,4,0.3406265441591173,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1025,0.4,50,2.303,trainers,"['starters', 'starters', 'starters', 'starter', 'trainers', 'starter', 'trainers', 'trainers', 'laptops', 'trainers']",q3,4,0.5312647154453335,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1051,0.2,50,4.961,s,"['50', 's', 'length', 'length', '500', 'steel', 's', 'sir', 'linear', 'serial']",q3,2,0.3509572829871399,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1055,0.2,50,1.438,whether,"['it', 'engaging', 'being', 'in', 'whether', 'opting', 'kind', 'and', 'whether', 'studying']",q3,6,0.3087417062864933,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
1109,0.3,50,1.419,i,"['boon', 'i', 'i', '%,', 'positive', 'i', 'that', 'conceivable', 'technological', 'be']",q3,6,0.41895731990170254,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
1118,0.4,50,2.467,har,"['har', 'har', 'har', 'er', 'har', 'er', 'er', 'er', 'att', 'att']",q3,7,0.5931159228882876,noisy grab-bag: news/energy-industry reporting
1122,0.3,50,4.748,king,"['trace', 'trace', 'king', 'king', 'asha', 'king', 'signature', 'shape', 'era', 'signature']",q3,2,0.3745509910397552,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1133,0.4,50,4.28,_,"['station', 'station', '_', '_', '_', 'time', 'name', '_', 'id', 'site']",q3,7,0.5351757917421376,noisy grab-bag: news/energy-industry reporting
1138,0.2,50,1.436,languages,"['it', 'beings', 'laws', 'languages', 'languages', 'were', 'but', 'and', 'been', 'up']",q3,12,0.3670276833964769,'not just X' emphatic-negation construction + noisy grab-bag
1175,0.4,50,1.722,sense,"['sense', 'thousand', 'thousands', 'thousand', 'sense', 'sense', 'figure', 'thousand', 'sense', 'thousand']",q3,2,0.46372268926501947,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1182,0.2,50,1.61,christmas,"['),', 'traveling', 'immigration', 'intended', 'based', 'christmas', 'hectares', '=', '/', 'christmas']",q3,4,0.2895382414631987,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1185,0.4,50,4.564,metrics,"['toggle', 'metrics', 'interventions', 'metrics', 'metrics', 'metrics', 'odyssey', 'âłâłâł', 'warrior', 'navigation']",q3,4,0.4141670251915319,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1197,0.2,50,1.619,and,"['110', '64', 'thereof', 'and', 'particular', 'it', 'republic', 'and', 'particular', 'it']",q3,12,0.37886452291933825,'not just X' emphatic-negation construction + noisy grab-bag
1199,0.4,50,2.632,microbes,"['microbial', 'microbial', 'microbes', 'microbes', 'microbial', 'microbes', 'microbes', 'bacteria', 'organisms', 'microbiome']",q3,2,0.4950649597027176,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1218,0.3,50,1.804,odds,"['prevalence', 'probable', 'great', 'odds', 'great', 'odds', 'odds', 'findings', 'chances', 'permissions']",q3,0,0.346910484756345,"conversational dialogue tags ('all right', 'I'm sorry', 'this is surreal') — noisy narrative"
1233,0.2,50,1.667,were,"['measures', 'others', 'were', 'sure', 'things', 'him', 'averages', 'nations', 'into', 'were']",q3,4,0.34866135792735825,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1244,0.2,50,1.539,of,"['of', 'kids', 'grade', 'take', 'show', ""'s"", 'of', ""'s"", 'from', 'from']",q3,5,0.29728951479465027,"noisy grab-bag, no consistent theme"
1262,0.2,50,3.095,his,"['his', 'more', '""', 'a', 'highest', 'caused', 'most', 'his', '""', 'new']",q3,3,0.31053515525190495,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1267,0.0,50,2.064,,[],q3,8,0.3477443572179687,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
1283,0.4,50,1.888,particular,"['things', 'feel', 'new', 'particular', 'particular', 'particular', 'click', 'particular', 'things', 'destination']",q3,7,0.3727443005149004,noisy grab-bag: news/energy-industry reporting
1295,0.4,50,3.073,it,"['it', 'it', 'they', 'they', 'it', 'their', 'they', 'them', 'it', 'they']",q3,7,0.5038904847421469,noisy grab-bag: news/energy-industry reporting
1302,0.3,50,1.809,^,"['whole', 'weeks', 'problem', '^', '^', '^', 'week', 'little', 'variable', 'week']",q3,5,0.4028332016143568,"noisy grab-bag, no consistent theme"
1315,0.3,50,3.632,like,"['with', 'like', 'is', 'is', 'is', 'needs', 'pretty', 'like', 'represents', 'like']",q3,3,0.35716946545529366,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1325,0.3,50,5.359,providing,"['provide', 'provides', 'offer', 'offer', 'providing', 'providing', 'offers', 'offers', 'provides', 'providing']",q3,1,0.3845656040237131,"product/course-description boilerplate ('includes', 'encompasses', 'not open to MBA students')"
1350,0.3,50,1.48,before,"['10', 'before', 'enough', 'enough', 'before', 'between', 'host', 'before', 'time', 'enough']",q3,0,0.3466031731040476,"conversational dialogue tags ('all right', 'I'm sorry', 'this is surreal') — noisy narrative"
1374,0.2,50,1.525,--,"['been', 'organised', 'grammar', '--', 'thou', 'form', 'bigfoot', 'he', '$\\', '--']",q3,9,0.3043584621179299,"archaic subjunctive/biblical register ('had it not been for thee', 'thou shall') + generic 'section' web-copy"
1375,0.3,50,4.754,plus,"['there', 'there', 'belong', 'plus', 'plus', 'must', 'a', 'maybe', 'plus', 'being']",q3,3,0.31920968090014806,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1378,0.2,50,1.571,more,"['that', 'more', 'community', 'community', 'your', 'past', 'yeah', 'more', 'people', 'fullest']",q3,5,0.305871753087428,"noisy grab-bag, no consistent theme"
1394,0.2,50,4.989,reflects,"['incorporates', 'reflect', 'encompasses', 'reflects', 'suit', 'reflects', 'includes', 'includes', 'contain', 'capture']",q3,1,0.32531732187029977,"product/course-description boilerplate ('includes', 'encompasses', 'not open to MBA students')"
1403,0.2,50,1.731,kinds,"['places', 'of', 'kinds', 'little', 'little', 'while', 'crowds', 'kinds', 'chapter', 'classes']",q3,9,0.3125832336447303,"archaic subjunctive/biblical register ('had it not been for thee', 'thou shall') + generic 'section' web-copy"
1438,0.2,50,1.501,time,"['time', 'person', 'industry', 'tense', 'tense', 'inception', '-', 'time', 'entity', 'entity']",q3,2,0.3427590185909267,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1446,0.2,50,1.422,*/,"['feeds', 'ages', 'feed', 'names', 'strokes', 'implements', '*/', 'administration', '*/', 'grants']",q3,6,0.40473542027029474,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
1453,0.2,50,3.399,165,"['165', '167', '171', '161', '165', '189', '175', '185', '186', '171']",q3,10,0.40575270592020607,"bracketed sequential reference numbers ([165],[167],[56]) in code/citation/list contexts"
1483,0.2,50,1.537,quantity,"['relative', 'area', 'quantity', 'multiple', 'geographical', 'quantity', 'varying', 'multiple', 'field', ')-']",q3,4,0.39056983285864244,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1495,0.4,50,4.909,123,"['123', '120', '123', '123', '123', '120', '116', '111', '110', '120']",q3,4,0.5599993540713286,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1498,0.4,50,2.668,europe,"['hemisphere', 'africa', 'europe', 'europe', 'africa', 'isles', 'europe', 'european', 'america', 'europe']",q3,4,0.4364489182233874,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
1522,0.2,50,1.54,%),"['%)', '%)', '==', 'volatility', 'difficulty', 'tolerance', '}', '}', 'frequency', 'knowledge']",q3,2,0.3913224119346456,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1523,0.4,24,1.988,g,"['g', 'g', 'b', 'g', 'i', 'b', 'i', 'g', 'b', 'o']",q3,7,0.5159074327405825,noisy grab-bag: news/energy-industry reporting
1548,0.0,50,4.3,,[],q3,8,0.4157469501126494,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
1565,0.3,50,1.691,to,"['to', 'go', 'the', 'the', 'to', 'the', 'version', 'to', 'try', 'go']",q3,0,0.36714825648113963,"conversational dialogue tags ('all right', 'I'm sorry', 'this is surreal') — noisy narrative"
1576,0.4,50,4.093,repeated,"['repeated', 'repeated', 'mistake', 'wrong', 'mistakes', 'mistake', 'wrong', 'accidentally', 'repeated', 'repeated']",q3,3,0.38970562463235076,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1601,0.2,50,4.875,for,"['from', 'for', 'appreciate', 'benefiting', 'for', 'them', 'benefits', 'to', 'appreciated', 'much']",q3,3,0.31873663171837885,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1610,0.3,50,1.57,$,"['parts', '$', '$', '$\\', 'parts', '$', 'less', 'relative', 'incentives', ""'""]",q3,3,0.41173617632774673,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1618,0.1,50,1.597,inch,"['inch', 'it', 'the']",q3,7,0.50974065381867,noisy grab-bag: news/energy-industry reporting
1632,0.4,50,1.617,32,"['62', '32', '32', '32', '1960', '62', '60', '62', '32', '63']",q3,10,0.5337080475741384,"bracketed sequential reference numbers ([165],[167],[56]) in code/citation/list contexts"
1676,0.4,50,4.91,is,"['are', 'includes', 'a', 'is', 'is', 'is', 'a', ')', 'is', 'includes']",q3,1,0.3455722415185424,"product/course-description boilerplate ('includes', 'encompasses', 'not open to MBA students')"
1698,0.4,50,5.108,///,"['///', '///', 'known', '///', 'âķĥ', 'âķĥ', 'know', '///', 'self', 'known']",q3,7,0.4846729134449379,noisy grab-bag: news/energy-industry reporting
1712,0.4,31,1.48,same,"['same', 'war', 'same', 'union', 'war', 'same', 'war', 'union', 'union', 'same']",q3,2,0.45203367064339955,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1732,0.3,50,1.44,ability,"['and', 'ability', 'type', ""'"", 'type', 'ability', 'ability', 'that', '.', 'were']",q3,7,0.3473549943763531,noisy grab-bag: news/energy-industry reporting
1735,0.2,50,2.676,strategic,"['strategic', 'poor', 'negative', 'negative', 'developing', 'strategic', 'dynamic', 'cold', 'qualitative', 'cold']",q3,2,0.44452812973899875,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
1776,0.3,50,1.47,clear,"['clear', 'this', 'way', 'clear', 'row', 'for', 'clear', 'something', ""'"", 'way']",q3,3,0.3527684734790133,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1823,0.4,50,4.446,5,"['11', '5', '3', '5', '10', '5', '17', '12', '5', '18']",q3,11,0.3761788828315937,"sequential list/pagination tokens (forum page numbers, alphabetical index)"
1846,0.3,50,1.664,just,"['just', 'been', 'just', 'done', 'marvel', 'been', 'way', 'daily', 'been', 'just']",q3,12,0.2960395529176611,'not just X' emphatic-negation construction + noisy grab-bag
1867,0.2,50,3.329,15,"['15', '19', 'seventeen', '17', 'fifteen', '15', 'grade', 'sixteen', 'grade', 'high']",q3,7,0.4479024146600514,noisy grab-bag: news/energy-industry reporting
1871,0.3,50,1.549,the,"[')', ')', 'the', 'die', 'by', 'way', 'they', 'the', '"",', 'the']",q3,7,0.3413643309934858,noisy grab-bag: news/energy-industry reporting
1874,0.3,50,1.413,appearance,"['appearance', ""',"", 'goal', 'appearance', '.', 'therapy', ""',"", 'technician', 'appearance', 'products']",q3,6,0.35296424136778365,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
1880,0.2,50,1.434,22,"['sends', '22', '23', 'then', 'that', 'than', 'two', '22', 'shall', 'shall']",q3,6,0.34627355528103637,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
1893,0.2,50,1.507,occasions,"['%', 'of', 'vs', 'peoples', 'particular', 'occasions', 'pulls', 'occasions', 'climates', 'into']",q3,5,0.30880401705834293,"noisy grab-bag, no consistent theme"
1900,0.3,50,2.664,to,"['to', 'we', 'to', 'to', 'we', 'was', 'a', 'a', ',', ""'s""]",q3,5,0.4033480576934796,"noisy grab-bag, no consistent theme"
1936,0.2,50,4.725,video,"['natural', 'edge', 'video', 'video', 'online', 'mobile', 'digital', 'custom', 'battery', 'green']",q3,7,0.4270830404704403,noisy grab-bag: news/energy-industry reporting
1937,0.4,50,1.639,person,"['person', 'person', 'person', 'up', 'caribbean', 'caribbean', 'person', 'another', 'tap', 'role']",q3,3,0.37162121420457545,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
1960,0.0,50,5.301,,[],q3,8,0.39499500811837457,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
1965,0.2,50,1.556,in,"['which', 'from', 'she', 'in', 'gameplay', 'establishments', 'sue', 'in', 'gameplay', 'meet']",q3,7,0.3072600488233221,noisy grab-bag: news/energy-industry reporting
1988,0.3,50,1.679,their,"['their', 'those', 'that', 'their', 'they', 'their', 'one', 'they', 'those', 'that']",q3,12,0.3688735393569295,'not just X' emphatic-negation construction + noisy grab-bag
1992,0.4,50,5.068,contact,"['reach', 'to', 'contact', 'contact', 'reaching', 'reach', 'reach', 'contact', 'contact', 'reaching']",q3,1,0.43600753127221126,"product/course-description boilerplate ('includes', 'encompasses', 'not open to MBA students')"
2001,0.4,50,5.275,u,"['r', 'r', 'r', 't', 'u', 'q', 'u', 't', 'u', 'u']",q3,11,0.3761788828315937,"sequential list/pagination tokens (forum page numbers, alphabetical index)"
2003,0.2,50,1.449,0,"['bottom', '0', '+', 'he', 'secondly', 'he', 'secondly', '0', 'no']",q3,7,0.40836035890840106,noisy grab-bag: news/energy-industry reporting
2014,0.4,50,2.754,he,"['she', 'he', 'she', 'her', 'he', 'he', 'he', 'she', 'her', 'him']",q3,6,0.522886401914614,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
2030,0.3,50,1.7,prevent,"['towns', 'prevent', 'demand', 'require', '%', 'which', 'peoples', 'prevent', 'until', 'prevent']",q3,4,0.33689440644126184,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2035,0.3,50,1.657,index,"['least', 'about', 'index', 'minute', 'way', 'way', 'index', 'minute', 'index', 'on']",q3,12,0.32525102847000753,'not just X' emphatic-negation construction + noisy grab-bag
2055,0.4,50,1.466,*/,"['fruition', '*/', 'concluding', '*/', 'to', '111', 'to', '*/', 'letter', '*/']",q3,6,0.4925502564109999,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
2067,0.3,50,4.036,while,"['while', 'is', 'while', 'and', 'time', 'time', 'while', 'to', 'or', 'to']",q3,0,0.40335204156831017,"conversational dialogue tags ('all right', 'I'm sorry', 'this is surreal') — noisy narrative"
2134,0.2,50,1.814,all,"['late', 'work', 'all', 'those', 'all', 'they', 'many', 'those', 'everyone', 'i']",q3,6,0.32952116963476835,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
2135,0.3,50,5.123,february,"['february', 'equations', 'ãģĳ', '56', 'âļª', 'february', '56', '151', 'february', '186']",q3,10,0.4540278553560038,"bracketed sequential reference numbers ([165],[167],[56]) in code/citation/list contexts"
2153,0.2,50,4.731,spread,"['spread', 'spread', 'per', 'processor', 'center', 'parents', 'not', 'processor', 'score', 'not']",q3,2,0.36475685991023393,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2155,0.3,14,1.419,now,"['now', 'now', 'now', 'chapters', 'once', 'and', 'personalize', 'so', 'and', 'and']",q3,5,0.43637391778916823,"noisy grab-bag, no consistent theme"
2182,0.3,50,1.955,'s,"[""'s"", ""'s"", 'life', ""'s"", 'by', 'your', 'life', 'your', 'your', 'of']",q3,7,0.3615181741419081,noisy grab-bag: news/energy-industry reporting
2191,0.0,50,4.73,,[],q3,8,0.3939445674573941,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
2195,0.2,50,1.477,staff,"['client', 'version', 'asks', 'best', 'has', 'includes', '/', 'needs', 'staff', 'staff']",q3,5,0.3271229253779335,"noisy grab-bag, no consistent theme"
2202,0.4,50,3.742,vehicles,"['vehicles', 'device', 'vehicle', 'vehicle', 'cars', 'vehicle', 'vehicle', 'vehicles', 'vehicles', 'vehicles']",q3,2,0.4198274257133142,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2204,0.4,50,4.879,called,"['called', 'called', 'possible', 'called', 'called', 'the', 'proposed', 'possible', 'the', 'proposed']",q3,5,0.36264142111104913,"noisy grab-bag, no consistent theme"
2210,0.3,50,5.331,a,"['-', 'and', 'of', 'a', 'the', 'as', 'with', 'of', 'a', 'a']",q3,1,0.3534671798006313,"product/course-description boilerplate ('includes', 'encompasses', 'not open to MBA students')"
2234,0.1,50,1.536,st,"['st', 'taken', '#', 'came', 'is', 'takes', 'th', 'any', '%', 'little']",q3,6,0.35849690926159977,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
2237,0.2,50,1.695,.,"['nor', 'our', '.', 'of', 'as', 'unless', 'ourselves', '.', 'other', 'of']",q3,5,0.3544026970876822,"noisy grab-bag, no consistent theme"
2244,0.2,50,1.514,way,"['era', 'way', 'do', 'way', 'point', 'costing', 'generation', 'version', 'when', 'process']",q3,8,0.39846913359066155,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
2247,0.3,50,1.609,gains,"['gains', 'sought', 'gains', 'gains', 'former', 'failure', 'ft', 'risk', 'failure', 'failure']",q3,4,0.36875496333773183,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2258,0.2,50,3.336,survey,"['ratios', 'survey', 'pills', 'survey', 'questionnaire', 'notice', 'test', 'inventory', 'notes', 'vitamins']",q3,2,0.363746401129331,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2286,0.3,50,5.15,were,"['were', 'them', 'as', 'were', 'as', ',', 'were', 'a', 'to', 'to']",q3,3,0.40425540837771345,"gratitude/appreciation phrasing ('thank you for', 'we appreciate') + celebrity/awards reporting"
2298,0.3,50,4.391,live,"['live', 'live', 'experience', 'post', 'lyrics', 'face', 'live', 'face', 'lives', 'exists']",q3,9,0.31575840686642254,"archaic subjunctive/biblical register ('had it not been for thee', 'thou shall') + generic 'section' web-copy"
2310,0.2,50,1.52,is,"['is', 'right', 'sorry', 'with', 'right', 'hope', 'after', 'is', 'image', 'excellent']",q3,0,0.29423834556133766,"conversational dialogue tags ('all right', 'I'm sorry', 'this is surreal') — noisy narrative"
2321,0.2,50,3.779,provider,"['availability', 'traveler', 'provider', 'around', 'column', 'provider', 'ratio', 'memory', 'providers', 'setting']",q3,2,0.30701960644768095,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2330,0.4,50,2.815,mid,"['mid', 'off', 'job', 'job', 'mid', 'mid', 'good', 'mid', 'less', 'good']",q3,7,0.4097031110380614,noisy grab-bag: news/energy-industry reporting
2369,0.4,50,3.611,required,"['required', 'situation', 'address', 'address', 'required', 'required', 'variable', 'events', 'variable', 'required']",q3,2,0.37580231475898557,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2394,0.2,50,1.593,men,"['men', 'wednesday', 'the', 'betting', 'abundant', 'âģ¢', 'vibration', '&', 'ã¢', 'men']",q3,4,0.3294379887731258,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2431,0.4,50,5.167,<,"['<', '<', '"">', '"">', '<', '<', '-->', '-->', '-->', '==']",q3,4,0.6358786657736093,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2474,0.4,50,1.608,where,"['launch', 'where', 'where', ',', 'should', 'where', 'shall', ',', 'der', 'where']",q3,7,0.43601636562344565,noisy grab-bag: news/energy-industry reporting
2479,0.2,50,1.463,the,"['selection', 'field', 'the', 'men', 'year', 'the', 'room', 'time', 'twist', 'republic']",q3,5,0.30878507312939546,"noisy grab-bag, no consistent theme"
2484,0.2,50,3.951,rounded,"['rounded', 'rounded', 'version', 'âłâłâłâł', 'share', 'share', 'stage', 'of', 'pattern', 'per']",q3,4,0.3797661497658073,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2496,0.1,50,4.05,proxy,"['proxy', 'hypothesis', 'analytics', 'physics', 'ethics', 'sigma', 'fps', 'east', 'less', 'south']",q3,2,0.28363531581421303,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2500,0.2,50,1.478,wouldn,"['wouldn', 'who', 'mon', 'which', 'tue', 'ceo', 'crossref', 'she', 'wouldn', 'which']",q3,7,0.3878669669551783,noisy grab-bag: news/energy-industry reporting
2571,0.4,50,1.459,return,"['ranked', 'return', 'return', 'right', 'chronic', 'return', 'and', 'return', 'claim', 'ces']",q3,4,0.4063818185224373,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2575,0.3,50,4.579,the,"['the', 'the', 'awards', 'traveler', 'a', 'bar', 'festivals', 'the', 'festival', 'competition']",q3,7,0.3701519965789348,noisy grab-bag: news/energy-industry reporting
2587,0.4,50,4.685,competitive,"['compete', 'competitive', 'competition', 'opponent', 'competitive', 'competitive', 'vs', 'administrative', 'competitive', 'administrative']",q3,2,0.35596958503696813,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2593,0.4,17,1.546,anything,"['anything', 'exception', 'anything', 'anything', 'best', 'anything', 'best', 'exception', 'exception', 'best']",q3,12,0.43042045215511904,'not just X' emphatic-negation construction + noisy grab-bag
2595,0.3,50,1.412,energy,"[']', '?', 'energy', 'as', 'energy', ']', 'passage', 'energy', 'law', 'let']",q3,7,0.3133353099756696,noisy grab-bag: news/energy-industry reporting
2624,0.3,50,1.496,âģ¢,"['last', 'since', 's', 'âģ¢', '),', 'by', 'known', 'by', 'âģ¢', 'âģ¢']",q3,6,0.42146647401350495,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
2627,0.2,50,1.451,launched,"['launched', 'you', 'launched', 'partners', 'partners', 'rest', 'it', 'ontario', 'witnesses', 'languages']",q3,5,0.30782715929897614,"noisy grab-bag, no consistent theme"
2633,0.3,50,5.086,field,"['matter', 'order', 'plane', 'quantum', 'field', 'matter', 'field', 'field', 'category', 'plane']",q3,2,0.3807544143473726,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2639,0.3,50,1.443,a,"['a', 'a', 'an', 'yr', '=', 'of', 'a', 'majority', '&', ',']",q3,7,0.4024092217989245,noisy grab-bag: news/energy-industry reporting
2648,0.4,50,5.275,female,"['female', 'females', 'female', 'females', 'females', 'females', 'girls', 'female', 'female', 'women']",q3,4,0.4910867191931685,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2650,0.2,50,4.387,41,"['191', '41', '192', '62', '62', '61', '42', '42', '221', '41']",q3,10,0.621909436875682,"bracketed sequential reference numbers ([165],[167],[56]) in code/citation/list contexts"
2725,0.2,50,5.013,460,"['426', '430', 'h', '407', '385', '467', '460', '412', '460', '306']",q3,10,0.5236488137527603,"bracketed sequential reference numbers ([165],[167],[56]) in code/citation/list contexts"
2730,0.3,50,4.876,define,"['define', 'responsible', 'perimeter', 'dysfunction', 'gdp', 'define', 'define', 'this', 'perimeter', 'this']",q3,2,0.37989706248331245,"technical/scientific-explainer vocabulary (proxy, hypothesis, analytics, ethics)"
2739,0.0,50,3.745,,[],q3,8,0.43927118207845767,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
2741,0.2,50,1.505,to,"['to', 'behind', 'than', 'it', 'fourth', 'he', 'reached', 'until', 'since', 'to']",q3,12,0.34154776786733965,'not just X' emphatic-negation construction + noisy grab-bag
2753,0.3,50,1.746,process,"['process', 'breath', 'case', 'he', 'he', 'breathing', 'midst', 'process', 'process']",q3,0,0.2910566557505814,"conversational dialogue tags ('all right', 'I'm sorry', 'this is surreal') — noisy narrative"
2764,0.0,50,5.076,,[],q3,8,0.4542357026434841,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
2769,0.3,30,1.535,bright,"['bright', 'bright', 'bright', 'for', 'of', 'for', 'of', 'national', 'watched']",q3,6,0.3265472490837821,'another' (existence/star system) + noisy sci-fi/lifestyle grab-bag
2807,0.2,50,1.783,distribution,"['distribution', 'distribute', 'distribute', 'laboratory', 'perimeter', 'locally', 'copies', 'its', 'url', 'distribution']",q3,4,0.3854805874535657,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2822,0.3,50,1.543,&,"['operators', 'ia', 'line', '.', 'rm', '&', '&', 'provider', '&', '`']",q3,4,0.34203119859036824,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2824,0.1,50,1.612,spiral,"['spiral', 'thunder', 'get']",q3,8,0.374474407634016,JS console.dir(array method) code pattern + emotionally-charged narrative prose (mixed/superposition)
2847,0.3,50,1.535,commenter,"['commenters', 'commenter', 'commenter', 'commenter', 'who', 'presence', 'which', 'new', 'part', 'inability']",q3,4,0.3474744697666113,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
2852,0.2,50,1.882,season,"['film', 'category', 'holder', 'season', 'season', 'least', 'and', 'division', 'murder', 'administrator']",q3,4,0.3346219678159746,'Subject to approval' institutional-form boilerplate + policy/regulation vocabulary
